GEN_DB,SP_DB,COUNTRY,LAT,LONG,Make SDM,Philippine map
Aethriamanta,gracilis,Malaysia,3.5199,113.6194,Yes,
Aethriamanta,gracilis,Malaysia,3.5692,114.3593,Yes,
Aethriamanta,gracilis,Malaysia,3.5753,114.3633,Yes,
Aethriamanta,gracilis,Malaysia,3.5827,114.3781,Yes,
Aethriamanta,gracilis,Malaysia,3.64,101.3458,Yes,
Aethriamanta,gracilis,Malaysia,3.71608,102.176,Yes,
Aethriamanta,gracilis,Malaysia,3.7374,113.7749,Yes,
Aethriamanta,gracilis,Malaysia,3.7528,114.2456,Yes,
Aethriamanta,gracilis,Malaysia,3.9346,114.6643,Yes,
Aethriamanta,gracilis,Malaysia,3.936,115.057,Yes,
Aethriamanta,gracilis,Malaysia,3.9492,115.0601,Yes,
Aethriamanta,gracilis,Malaysia,4.0329,114.7977,Yes,
Aethriamanta,gracilis,Malaysia,4.04245,114.81373,Yes,
Aethriamanta,gracilis,Malaysia,4.1779,113.8747,Yes,
Aethriamanta,gracilis,Malaysia,4.1982,114.043,Yes,
Aethriamanta,gracilis,Malaysia,4.95,101.1,Yes,
Aethriamanta,gracilis,Malaysia,4.999,102.955,Yes,
Aethriamanta,gracilis,Malaysia,5.40599,100.66628,Yes,
Aethriamanta,gracilis,Malaysia,5.4574,102.5183,Yes,
Aethriamanta,gracilis,Malaysia,5.591,102.612,Yes,
Aethriamanta,gracilis,Malaysia,5.63103,102.59612,Yes,
Aethriamanta,gracilis,Malaysia,5.7263,102.2569,Yes,
Aethriamanta,gracilis,Malaysia,5.8055,100.4319,Yes,
Aethriamanta,gracilis,Malaysia,6.361152,99.79268,Yes,
Aethriamanta,gracilis,Malaysia,6.36332,99.79171,Yes,
Aethriamanta,gracilis,Malaysia,6.372,99.77572,Yes,
Aethriamanta,gracilis,Singapore,1.27903,103.79943,Yes,
Aethriamanta,gracilis,Singapore,1.28639,103.79,Yes,
Aethriamanta,gracilis,Singapore,1.30078,103.91219,Yes,
Aethriamanta,gracilis,Singapore,1.31384,103.81591,Yes,
Aethriamanta,gracilis,Singapore,1.31892,103.81722,Yes,
Aethriamanta,gracilis,Singapore,1.349,103.765,Yes,
Aethriamanta,gracilis,Singapore,1.35587,103.77179,Yes,
Aethriamanta,gracilis,Singapore,1.36341,103.84356,Yes,
Aethriamanta,gracilis,Singapore,1.37056,103.82139,Yes,
Aethriamanta,gracilis,Singapore,1.37732,103.78813,Yes,
Aethriamanta,gracilis,Singapore,1.378,103.809,Yes,
Aethriamanta,nymphaeae,Indonesia,-2.61355,140.68483,Yes,
Aethriamanta,nymphaeae,Indonesia,-2.612,140.517,Yes,
Agriocnemis,aderces,Indonesia,-3.03683,136.376,Yes,
Agriocnemis,aderces,Indonesia,-3.03283,136.3705,Yes,
Agriocnemis,aderces,Indonesia,-3.029,136.369,Yes,
Agriocnemis,aderces,Indonesia,-2.534,140.718,Yes,
Agriocnemis,aderces,Indonesia,-1.8576,136.54848,Yes,
Agriocnemis,aderces,Papua New Guinea,-6.71994,146.99636,Yes,
Agriocnemis,femina,Brunei,4.5833,114.4167,Yes,
Agriocnemis,femina,Brunei,4.6167,114.4333,Yes,
Agriocnemis,femina,Brunei,4.75,115.1833,Yes,
Agriocnemis,femina,Brunei,4.94,114.948,Yes,
Agriocnemis,femina,Brunei,4.9667,114.8667,Yes,
Agriocnemis,femina,Brunei,5,115.0333,Yes,
Agriocnemis,femina,Brunei,5.0333,115.05,Yes,
Agriocnemis,femina,Indonesia,-10.752,123.106,Yes,
Agriocnemis,femina,Indonesia,-10.598,123.319,Yes,
Agriocnemis,femina,Indonesia,-10.2844,123.7968,Yes,
Agriocnemis,femina,Indonesia,-10.0556,120.4671,Yes,
Agriocnemis,femina,Indonesia,-10.02,124.53,Yes,
Agriocnemis,femina,Indonesia,-9.88246,120.66506,Yes,
Agriocnemis,femina,Indonesia,-9.86,124.28,Yes,
Agriocnemis,femina,Indonesia,-9.71355,119.352854,Yes,
Agriocnemis,femina,Indonesia,-9.6539,119.8215,Yes,
Agriocnemis,femina,Indonesia,-9.644,119.682,Yes,
Agriocnemis,femina,Indonesia,-9.6071,119.4155,Yes,
Agriocnemis,femina,Indonesia,-9.586223,119.004677,Yes,
Agriocnemis,femina,Indonesia,-8.704,115.17,Yes,
Agriocnemis,femina,Indonesia,-8.6625,115.26056,Yes,
Agriocnemis,femina,Indonesia,-8.625,115.174,Yes,
Agriocnemis,femina,Indonesia,-8.591,119.851,Yes,
Agriocnemis,femina,Indonesia,-8.565858,116.233728,Yes,
Agriocnemis,femina,Indonesia,-8.565,116.351,Yes,
Agriocnemis,femina,Indonesia,-8.55944,115.425,Yes,
Agriocnemis,femina,Indonesia,-8.541,115.125,Yes,
Agriocnemis,femina,Indonesia,-8.53167,116.06972,Yes,
Agriocnemis,femina,Indonesia,-8.496,119.888,Yes,
Agriocnemis,femina,Indonesia,-8.49317,117.42024,Yes,
Agriocnemis,femina,Indonesia,-8.45,115.244,Yes,
Agriocnemis,femina,Indonesia,-8.35003,115.19345,Yes,
Agriocnemis,femina,Indonesia,-8.272,115.174,Yes,
Agriocnemis,femina,Indonesia,-8.25917,115.09028,Yes,
Agriocnemis,femina,Indonesia,-7.951,112.67,Yes,
Agriocnemis,femina,Indonesia,-7.87882,112.36222,Yes,
Agriocnemis,femina,Indonesia,-7.81104,110.02246,Yes,
Agriocnemis,femina,Indonesia,-7.60935,111.27515,Yes,
Agriocnemis,femina,Indonesia,-7.59056,110.97193,Yes,
Agriocnemis,femina,Indonesia,-6.90389,107.61861,Yes,
Agriocnemis,femina,Indonesia,-6.74194,106.80694,Yes,
Agriocnemis,femina,Indonesia,-6.73028,107.0675,Yes,
Agriocnemis,femina,Indonesia,-6.68869,106.99491,Yes,
Agriocnemis,femina,Indonesia,-6.64917,106.60556,Yes,
Agriocnemis,femina,Indonesia,-6.34389,106.42278,Yes,
Agriocnemis,femina,Indonesia,-6.192,134.551,Yes,
Agriocnemis,femina,Indonesia,-6.0833,105.4667,Yes,
Agriocnemis,femina,Indonesia,-5.945,105.489,Yes,
Agriocnemis,femina,Indonesia,-5.81917,110.459,Yes,
Agriocnemis,femina,Indonesia,-5.766667,112.666667,Yes,
Agriocnemis,femina,Indonesia,-5.698,132.968,Yes,
Agriocnemis,femina,Indonesia,-5.401289,102.245086,Yes,
Agriocnemis,femina,Indonesia,-5.35262,102.27431,Yes,
Agriocnemis,femina,Indonesia,-5.0667,104.05,Yes,
Agriocnemis,femina,Indonesia,-5.05917,119.71843,Yes,
Agriocnemis,femina,Indonesia,-4.8625,103.930556,Yes,
Agriocnemis,femina,Indonesia,-4.83855,119.59689,Yes,
Agriocnemis,femina,Indonesia,-4.39575,140.43367,Yes,
Agriocnemis,femina,Indonesia,-4.11667,139.63333,Yes,
Agriocnemis,femina,Indonesia,-4.03315,139.787,Yes,
Agriocnemis,femina,Indonesia,-3.638056,128.117222,Yes,
Agriocnemis,femina,Indonesia,-3.567,126.527,Yes,
Agriocnemis,femina,Indonesia,-3.55872,128.65638,Yes,
Agriocnemis,femina,Indonesia,-3.4703,102.5207,Yes,
Agriocnemis,femina,Indonesia,-3.46057,126.63348,Yes,
Agriocnemis,femina,Indonesia,-3.402,126.569,Yes,
Agriocnemis,femina,Indonesia,-3.25249,104.67555,Yes,
Agriocnemis,femina,Indonesia,-3.16495,108.0197,Yes,
Agriocnemis,femina,Indonesia,-3.053,103.221,Yes,
Agriocnemis,femina,Indonesia,-3.002,100.332,Yes,
Agriocnemis,femina,Indonesia,-2.83333,107.91667,Yes,
Agriocnemis,femina,Indonesia,-2.68257,140.89497,Yes,
Agriocnemis,femina,Indonesia,-2.61355,140.68483,Yes,
Agriocnemis,femina,Indonesia,-2.56772,140.64682,Yes,
Agriocnemis,femina,Indonesia,-2.5429,133.44865,Yes,
Agriocnemis,femina,Indonesia,-2.534,140.718,Yes,
Agriocnemis,femina,Indonesia,-2.5315,112.9496,Yes,
Agriocnemis,femina,Indonesia,-2.51071,140.52702,Yes,
Agriocnemis,femina,Indonesia,-2.26564,106.01309,Yes,
Agriocnemis,femina,Indonesia,-2.152,114.441,Yes,
Agriocnemis,femina,Indonesia,-2.06933,102.13303,Yes,
Agriocnemis,femina,Indonesia,-1.86919,125.84377,Yes,
Agriocnemis,femina,Indonesia,-1.6967,101.2644,Yes,
Agriocnemis,femina,Indonesia,-1.4621,101.023,Yes,
Agriocnemis,femina,Indonesia,-1.365,98.922,Yes,
Agriocnemis,femina,Indonesia,-1.2589,132.19572,Yes,
Agriocnemis,femina,Indonesia,-1.09916,136.06025,Yes,
Agriocnemis,femina,Indonesia,-1.05,116.95,Yes,
Agriocnemis,femina,Indonesia,-1.0167,101.25,Yes,
Agriocnemis,femina,Indonesia,-0.95,100.353056,Yes,
Agriocnemis,femina,Indonesia,-0.914444,100.4625,Yes,
Agriocnemis,femina,Indonesia,-0.90491,130.55226,Yes,
Agriocnemis,femina,Indonesia,-0.892,119.871,Yes,
Agriocnemis,femina,Indonesia,-0.88042,130.45667,Yes,
Agriocnemis,femina,Indonesia,-0.83217,130.82406,Yes,
Agriocnemis,femina,Indonesia,-0.78825,130.70556,Yes,
Agriocnemis,femina,Indonesia,-0.78365,135.58608,Yes,
Agriocnemis,femina,Indonesia,-0.77315,135.71815,Yes,
Agriocnemis,femina,Indonesia,-0.77056,130.7475,Yes,
Agriocnemis,femina,Indonesia,-0.70653,135.58462,Yes,
Agriocnemis,femina,Indonesia,-0.7046,102.511,Yes,
Agriocnemis,femina,Indonesia,-0.699,135.60457,Yes,
Agriocnemis,femina,Indonesia,-0.69089,100.60335,Yes,
Agriocnemis,femina,Indonesia,-0.6327,127.555287,Yes,
Agriocnemis,femina,Indonesia,-0.4842,100.3379,Yes,
Agriocnemis,femina,Indonesia,-0.46667,100.76667,Yes,
Agriocnemis,femina,Indonesia,-0.44512,100.08,Yes,
Agriocnemis,femina,Indonesia,-0.30907,100.37055,Yes,
Agriocnemis,femina,Indonesia,-0.27877,100.28802,Yes,
Agriocnemis,femina,Indonesia,-0.2206,100.631,Yes,
Agriocnemis,femina,Indonesia,-0.187814,101.63694,Yes,
Agriocnemis,femina,Indonesia,0.2485,116.3062,Yes,
Agriocnemis,femina,Indonesia,0.2965,116.2627,Yes,
Agriocnemis,femina,Indonesia,0.56444,123.90583,Yes,
Agriocnemis,femina,Indonesia,0.80461,127.34133,Yes,
Agriocnemis,femina,Indonesia,0.95099,101.33083,Yes,
Agriocnemis,femina,Indonesia,0.96203,101.32299,Yes,
Agriocnemis,femina,Indonesia,0.96919,101.26227,Yes,
Agriocnemis,femina,Indonesia,0.97758,101.27487,Yes,
Agriocnemis,femina,Indonesia,1.121,97.618,Yes,
Agriocnemis,femina,Indonesia,1.289,97.614,Yes,
Agriocnemis,femina,Indonesia,1.74016,98.78117,Yes,
Agriocnemis,femina,Indonesia,2.4004,96.475,Yes,
Agriocnemis,femina,Indonesia,2.44168,96.33989,Yes,
Agriocnemis,femina,Indonesia,2.4803,96.3801,Yes,
Agriocnemis,femina,Indonesia,2.5132,99.2794,Yes,
Agriocnemis,femina,Indonesia,2.583333,96.083333,Yes,
Agriocnemis,femina,Indonesia,2.583333,98.816667,Yes,
Agriocnemis,femina,Indonesia,2.6798,98.8872,Yes,
Agriocnemis,femina,Indonesia,2.89903,99.00678,Yes,
Agriocnemis,femina,Indonesia,2.9169,98.1995,Yes,
Agriocnemis,femina,Indonesia,3.19468,98.50889,Yes,
Agriocnemis,femina,Indonesia,3.21462,106.21884,Yes,
Agriocnemis,femina,Indonesia,3.2356,98.5388,Yes,
Agriocnemis,femina,Indonesia,3.55733,98.6535,Yes,
Agriocnemis,femina,Indonesia,3.55856,98.65954,Yes,
Agriocnemis,femina,Indonesia,3.55939,98.65565,Yes,
Agriocnemis,femina,Indonesia,3.5598,98.6567,Yes,
Agriocnemis,femina,Indonesia,3.56009,98.66002,Yes,
Agriocnemis,femina,Indonesia,3.56106,98.65504,Yes,
Agriocnemis,femina,Indonesia,3.56426,98.65897,Yes,
Agriocnemis,femina,Indonesia,3.56435,98.65684,Yes,
Agriocnemis,femina,Indonesia,3.56576,98.65444,Yes,
Agriocnemis,femina,Indonesia,3.575,98.2856,Yes,
Agriocnemis,femina,Indonesia,5.819,95.3,Yes,
Agriocnemis,femina,Malaysia,1.0583,111.6956,Yes,
Agriocnemis,femina,Malaysia,1.11905,110.22793,Yes,
Agriocnemis,femina,Malaysia,1.2929,110.0862,Yes,
Agriocnemis,femina,Malaysia,1.3903,111.9851,Yes,
Agriocnemis,femina,Malaysia,1.3958,110.9115,Yes,
Agriocnemis,femina,Malaysia,1.402,110.316,Yes,
Agriocnemis,femina,Malaysia,1.4703,110.2646,Yes,
Agriocnemis,femina,Malaysia,1.4825,110.2759,Yes,
Agriocnemis,femina,Malaysia,1.49091,110.16939,Yes,
Agriocnemis,femina,Malaysia,1.50329,110.51848,Yes,
Agriocnemis,femina,Malaysia,1.5065,110.2992,Yes,
Agriocnemis,femina,Malaysia,1.5287,110.3091,Yes,
Agriocnemis,femina,Malaysia,1.52904,110.36134,Yes,
Agriocnemis,femina,Malaysia,1.608667,110.225,Yes,
Agriocnemis,femina,Malaysia,1.60888,110.16077,Yes,
Agriocnemis,femina,Malaysia,1.612533,110.19663,Yes,
Agriocnemis,femina,Malaysia,1.6451,112.2773,Yes,
Agriocnemis,femina,Malaysia,1.708,110.451,Yes,
Agriocnemis,femina,Malaysia,1.726683,109.72607,Yes,
Agriocnemis,femina,Malaysia,1.989,114.693,Yes,
Agriocnemis,femina,Malaysia,2.01542,113.02845,Yes,
Agriocnemis,femina,Malaysia,2.279,111.864,Yes,
Agriocnemis,femina,Malaysia,2.3503,111.86538,Yes,
Agriocnemis,femina,Malaysia,2.438915,103.272858,Yes,
Agriocnemis,femina,Malaysia,2.653,113.0511,Yes,
Agriocnemis,femina,Malaysia,2.7245,113.3492,Yes,
Agriocnemis,femina,Malaysia,2.7747,113.2138,Yes,
Agriocnemis,femina,Malaysia,2.77905,104.16992,Yes,
Agriocnemis,femina,Malaysia,2.8347,113.7464,Yes,
Agriocnemis,femina,Malaysia,2.85708,101.61727,Yes,
Agriocnemis,femina,Malaysia,2.8575,101.4089,Yes,
Agriocnemis,femina,Malaysia,2.85815,101.61283,Yes,
Agriocnemis,femina,Malaysia,2.85842,101.61138,Yes,
Agriocnemis,femina,Malaysia,2.8783,101.3764,Yes,
Agriocnemis,femina,Malaysia,2.9036,114.885,Yes,
Agriocnemis,femina,Malaysia,2.9089,101.3564,Yes,
Agriocnemis,femina,Malaysia,2.911,113.396,Yes,
Agriocnemis,femina,Malaysia,2.92227,101.7832,Yes,
Agriocnemis,femina,Malaysia,2.9391,113.1185,Yes,
Agriocnemis,femina,Malaysia,3.03911,114.76162,Yes,
Agriocnemis,femina,Malaysia,3.055,102.629,Yes,
Agriocnemis,femina,Malaysia,3.0666,101.87852,Yes,
Agriocnemis,femina,Malaysia,3.14544,101.9211,Yes,
Agriocnemis,femina,Malaysia,3.1462,115.4776,Yes,
Agriocnemis,femina,Malaysia,3.16664,101.58079,Yes,
Agriocnemis,femina,Malaysia,3.2035,115.3922,Yes,
Agriocnemis,femina,Malaysia,3.241,114.335,Yes,
Agriocnemis,femina,Malaysia,3.256,114.295,Yes,
Agriocnemis,femina,Malaysia,3.28598,103.24127,Yes,
Agriocnemis,femina,Malaysia,3.3473,113.1556,Yes,
Agriocnemis,femina,Malaysia,3.35852,101.21938,Yes,
Agriocnemis,femina,Malaysia,3.5417,114.2295,Yes,
Agriocnemis,femina,Malaysia,3.71608,102.176,Yes,
Agriocnemis,femina,Malaysia,3.73519,115.50679,Yes,
Agriocnemis,femina,Malaysia,3.75006,115.45064,Yes,
Agriocnemis,femina,Malaysia,3.7528,114.2456,Yes,
Agriocnemis,femina,Malaysia,3.757,115.44263,Yes,
Agriocnemis,femina,Malaysia,3.7643,114.2402,Yes,
Agriocnemis,femina,Malaysia,3.77533,115.47515,Yes,
Agriocnemis,femina,Malaysia,3.77796,115.52403,Yes,
Agriocnemis,femina,Malaysia,3.9349,115.0669,Yes,
Agriocnemis,femina,Malaysia,3.9393,114.6668,Yes,
Agriocnemis,femina,Malaysia,3.9483,115.0666,Yes,
Agriocnemis,femina,Malaysia,4.04245,114.81373,Yes,
Agriocnemis,femina,Malaysia,4.1338,114.3527,Yes,
Agriocnemis,femina,Malaysia,4.1358,114.3181,Yes,
Agriocnemis,femina,Malaysia,4.1736,114.3085,Yes,
Agriocnemis,femina,Malaysia,4.1788,114.3223,Yes,
Agriocnemis,femina,Malaysia,4.1853,114.3928,Yes,
Agriocnemis,femina,Malaysia,4.19758,101.26155,Yes,
Agriocnemis,femina,Malaysia,4.1982,114.043,Yes,
Agriocnemis,femina,Malaysia,4.2319,100.5517,Yes,
Agriocnemis,femina,Malaysia,4.2667,101.2333,Yes,
Agriocnemis,femina,Malaysia,4.319,113.9929,Yes,
Agriocnemis,femina,Malaysia,4.4529,115.5595,Yes,
Agriocnemis,femina,Malaysia,4.566,102.58189,Yes,
Agriocnemis,femina,Malaysia,4.69929,117.57293,Yes,
Agriocnemis,femina,Malaysia,4.95,101.1,Yes,
Agriocnemis,femina,Malaysia,4.999,102.955,Yes,
Agriocnemis,femina,Malaysia,5.07786,117.05758,Yes,
Agriocnemis,femina,Malaysia,5.09138,117.03646,Yes,
Agriocnemis,femina,Malaysia,5.117,100.417,Yes,
Agriocnemis,femina,Malaysia,5.17086,115.93453,Yes,
Agriocnemis,femina,Malaysia,5.20926,100.613,Yes,
Agriocnemis,femina,Malaysia,5.2633,101.0633,Yes,
Agriocnemis,femina,Malaysia,5.38367,100.24654,Yes,
Agriocnemis,femina,Malaysia,5.44822,115.62654,Yes,
Agriocnemis,femina,Malaysia,5.49817,118.280911,Yes,
Agriocnemis,femina,Malaysia,5.591,102.612,Yes,
Agriocnemis,femina,Malaysia,5.63014,102.48061,Yes,
Agriocnemis,femina,Malaysia,5.680556,98.940833,Yes,
Agriocnemis,femina,Malaysia,5.774,117.853,Yes,
Agriocnemis,femina,Malaysia,5.7963,116.4097,Yes,
Agriocnemis,femina,Malaysia,5.84,118.118,Yes,
Agriocnemis,femina,Malaysia,5.950992,102.445415,Yes,
Agriocnemis,femina,Malaysia,5.954,116.664,Yes,
Agriocnemis,femina,Malaysia,5.9667,102.4167,Yes,
Agriocnemis,femina,Malaysia,5.9667,102.4333,Yes,
Agriocnemis,femina,Malaysia,6.04802,116.70346,Yes,
Agriocnemis,femina,Malaysia,6.0833,102.2833,Yes,
Agriocnemis,femina,Malaysia,6.1333,102.25,Yes,
Agriocnemis,femina,Malaysia,6.177,116.231,Yes,
Agriocnemis,femina,Malaysia,6.20087,115.59729,Yes,
Agriocnemis,femina,Malaysia,6.31252,99.85398,Yes,
Agriocnemis,femina,Malaysia,6.326,99.843,Yes,
Agriocnemis,femina,Malaysia,6.36332,99.79171,Yes,
Agriocnemis,femina,Malaysia,6.36393,99.78832,Yes,
Agriocnemis,femina,Malaysia,6.67414,100.1823,Yes,
Agriocnemis,femina,Malaysia,7.24127,117.15187,Yes,
Agriocnemis,femina,Papua New Guinea,-7.352,146.192,Yes,
Agriocnemis,femina,Papua New Guinea,-7.34353,146.7072,Yes,
Agriocnemis,femina,Papua New Guinea,-7.2,146.65,Yes,
Agriocnemis,femina,Papua New Guinea,-6.71994,146.99636,Yes,
Agriocnemis,femina,Papua New Guinea,-6.1,149,Yes,
Agriocnemis,femina,Papua New Guinea,-5.53631,150.06539,Yes,
Agriocnemis,femina,Papua New Guinea,-5.5039,144.1661,Yes,
Agriocnemis,femina,Papua New Guinea,-5.4333,145.7333,Yes,
Agriocnemis,femina,Papua New Guinea,-5.2937,141.2524,Yes,
Agriocnemis,femina,Papua New Guinea,-5.267,141.224,Yes,
Agriocnemis,femina,Papua New Guinea,-5.24992,145.69011,Yes,
Agriocnemis,femina,Papua New Guinea,-5.23325,145.679,Yes,
Agriocnemis,femina,Papua New Guinea,-4.5115,152.20078,Yes,
Agriocnemis,femina,Papua New Guinea,-4.48078,152.15667,Yes,
Agriocnemis,femina,Papua New Guinea,-4.44611,152.143472,Yes,
Agriocnemis,femina,Papua New Guinea,-4.37542,152.0445,Yes,
Agriocnemis,femina,Papua New Guinea,-4.35,152.2666,Yes,
Agriocnemis,femina,Papua New Guinea,-2.927,151.437,Yes,
Agriocnemis,femina,Papua New Guinea,-2.69756,150.94414,Yes,
Agriocnemis,femina,Papua New Guinea,-2.211,146.965,Yes,
Agriocnemis,femina,Papua New Guinea,-1.433,149.612,Yes,
Agriocnemis,femina,Singapore,1.27903,103.79943,Yes,
Agriocnemis,femina,Singapore,1.28139,103.83278,Yes,
Agriocnemis,femina,Singapore,1.28639,103.79,Yes,
Agriocnemis,femina,Singapore,1.29,103.76917,Yes,
Agriocnemis,femina,Singapore,1.31083,103.84611,Yes,
Agriocnemis,femina,Singapore,1.31384,103.81591,Yes,
Agriocnemis,femina,Singapore,1.32028,103.69361,Yes,
Agriocnemis,femina,Singapore,1.33076,103.8472,Yes,
Agriocnemis,femina,Singapore,1.33814,103.70781,Yes,
Agriocnemis,femina,Singapore,1.345,103.824,Yes,
Agriocnemis,femina,Singapore,1.36341,103.84356,Yes,
Agriocnemis,femina,Singapore,1.3716,103.8108,Yes,
Agriocnemis,femina,Singapore,1.37459,103.84336,Yes,
Agriocnemis,femina,Singapore,1.37732,103.78813,Yes,
Agriocnemis,femina,Singapore,1.378,103.809,Yes,
Agriocnemis,femina,Singapore,1.38032,103.81872,Yes,
Agriocnemis,femina,Singapore,1.39151,103.80965,Yes,
Agriocnemis,femina,Singapore,1.39628,103.80983,Yes,
Agriocnemis,femina,Singapore,1.39864,103.80944,Yes,
Agriocnemis,femina,Singapore,1.41,103.87417,Yes,
Agriocnemis,femina,Singapore,1.44841,103.77899,Yes,
Agriocnemis,femina,Solomon Islands,-11.786,160.505,Yes,
Agriocnemis,femina,Solomon Islands,-10.25,161.75,Yes,
Agriocnemis,femina,Solomon Islands,-9.5002,159.9947,Yes,
Agriocnemis,femina,Solomon Islands,-9.4431,160.0326,Yes,
Agriocnemis,femina,Solomon Islands,-9.4392,159.9742,Yes,
Agriocnemis,femina,Solomon Islands,-9.4363,159.9417,Yes,
Agriocnemis,femina,Solomon Islands,-8.67297,160.68247,Yes,
Agriocnemis,femina,Solomon Islands,-8.328,157.267,Yes,
Agriocnemis,femina,Timor Leste,-8.63047,125.98936,Yes,
Agriocnemis,femina,Timor Leste,-8.5484,125.5646,Yes,
Agriocnemis,femina,Timor Leste,-8.47,126.45,Yes,
Agriocnemis,femina,Timor Leste,-8.4458,126.9646,Yes,
Agriocnemis,femina,Timor Leste,-8.3714,127.0702,Yes,
Agriocnemis,materna,Indonesia,3.575,98.2856,Yes,
Agriocnemis,materna,Indonesia,3.6001,98.4854,Yes,
Agriocnemis,minima,Indonesia,-7.625,108.949,Yes,
Agriocnemis,minima,Indonesia,-7.5993,108.7598,Yes,
Agriocnemis,minima,Indonesia,-6.39472,106.95917,Yes,
Agriocnemis,minima,Indonesia,-6.318,105.838,Yes,
Agriocnemis,minima,Indonesia,-6.162,105.984,Yes,
Agriocnemis,minima,Indonesia,-3.24571,107.51605,Yes,
Agriocnemis,minima,Indonesia,-3.24281,107.52596,Yes,
Agriocnemis,minima,Indonesia,-3.107874,107.845101,Yes,
Agriocnemis,minima,Indonesia,-3.10692,107.85822,Yes,
Agriocnemis,minima,Indonesia,-3.103595,107.856777,Yes,
Agriocnemis,minima,Indonesia,-2.989193,107.52173,Yes,
Agriocnemis,minima,Indonesia,-2.968,108.147,Yes,
Agriocnemis,minima,Indonesia,-2.938678,107.521299,Yes,
Agriocnemis,minima,Indonesia,-2.90318,107.453615,Yes,
Agriocnemis,minima,Indonesia,-2.850744,107.40135,Yes,
Agriocnemis,minima,Indonesia,-2.847304,107.404274,Yes,
Agriocnemis,minima,Indonesia,-2.83333,107.91667,Yes,
Agriocnemis,minima,Indonesia,-2.780886,107.629504,Yes,
Agriocnemis,minima,Indonesia,-2.768966,107.62724,Yes,
Agriocnemis,minima,Indonesia,-2.739,107.679,Yes,
Agriocnemis,minima,Indonesia,-2.731,107.686,Yes,
Agriocnemis,minima,Indonesia,-2.152,114.441,Yes,
Agriocnemis,minima,Indonesia,-2.03,113.766,Yes,
Agriocnemis,minima,Indonesia,-2.005,113.949,Yes,
Agriocnemis,minima,Indonesia,-1.936,114.056,Yes,
Agriocnemis,minima,Indonesia,-1.808,113.96,Yes,
Agriocnemis,minima,Indonesia,-1.685,114.884,Yes,
Agriocnemis,minima,Indonesia,-1.145,116.837,Yes,
Agriocnemis,minima,Indonesia,-1.144,116.836,Yes,
Agriocnemis,minima,Indonesia,-1.142,116.837,Yes,
Agriocnemis,minima,Indonesia,-1.14,116.837,Yes,
Agriocnemis,minima,Indonesia,-1.137,116.842,Yes,
Agriocnemis,minima,Indonesia,-1.102,116.836,Yes,
Agriocnemis,minima,Indonesia,-1.098,116.81,Yes,
Agriocnemis,minima,Indonesia,-1.097,116.869,Yes,
Agriocnemis,minima,Indonesia,0.92516,101.21198,Yes,
Agriocnemis,minima,Indonesia,0.94952,101.34029,Yes,
Agriocnemis,minima,Indonesia,0.9637,101.30475,Yes,
Agriocnemis,minima,Malaysia,1.0583,111.6956,Yes,
Agriocnemis,minima,Malaysia,1.1174,111.0947,Yes,
Agriocnemis,minima,Malaysia,1.311,110.87,Yes,
Agriocnemis,minima,Malaysia,1.3958,110.9115,Yes,
Agriocnemis,minima,Malaysia,1.6418,109.7843,Yes,
Agriocnemis,minima,Malaysia,1.7197,109.7313,Yes,
Agriocnemis,minima,Malaysia,1.726683,109.72607,Yes,
Agriocnemis,minima,Malaysia,2.3503,111.86538,Yes,
Agriocnemis,minima,Malaysia,3.138889,102.03306,Yes,
Agriocnemis,minima,Malaysia,3.28598,103.24127,Yes,
Agriocnemis,minima,Malaysia,3.4661,101.4421,Yes,
Agriocnemis,minima,Malaysia,3.862,103.363,Yes,
Agriocnemis,minima,Malaysia,4.85,100.733,Yes,
Agriocnemis,minima,Malaysia,5.134,100.495,Yes,
Agriocnemis,minima,Malaysia,5.38367,100.24654,Yes,
Agriocnemis,minima,Malaysia,6.0833,102.2833,Yes,
Agriocnemis,minima,Singapore,1.37732,103.78813,Yes,
Agriocnemis,naia,Malaysia,5.38367,100.24654,Yes,
Agriocnemis,nana,Malaysia,1.78933,103.94248,Yes,
Agriocnemis,nana,Malaysia,2.438915,103.272858,Yes,
Agriocnemis,nana,Malaysia,2.55263,103.75557,Yes,
Agriocnemis,nana,Malaysia,2.92227,101.7832,Yes,
Agriocnemis,nana,Malaysia,3.28598,103.24127,Yes,
Agriocnemis,nana,Malaysia,3.71608,102.176,Yes,
Agriocnemis,nana,Malaysia,3.862,103.363,Yes,
Agriocnemis,nana,Malaysia,4.2667,101.2333,Yes,
Agriocnemis,nana,Malaysia,4.767,100.933,Yes,
Agriocnemis,nana,Malaysia,4.999,102.955,Yes,
Agriocnemis,nana,Malaysia,5.055,100.7842,Yes,
Agriocnemis,nana,Malaysia,5.1483,100.8825,Yes,
Agriocnemis,nana,Malaysia,5.20926,100.613,Yes,
Agriocnemis,nana,Malaysia,5.214,100.605,Yes,
Agriocnemis,nana,Malaysia,5.288,102.875,Yes,
Agriocnemis,nana,Malaysia,6.326,99.843,Yes,
Agriocnemis,nana,Malaysia,6.425,99.795,Yes,
Agriocnemis,nana,Singapore,1.345,103.824,Yes,
Agriocnemis,nana,Singapore,1.37732,103.78813,Yes,
Agriocnemis,nana,Singapore,1.378,103.809,Yes,
Agriocnemis,pygmaea,Brunei,4.15583,114.71555,Yes,
Agriocnemis,pygmaea,Brunei,5,115.0333,Yes,
